GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021701114,359,1626188,Quinn Cook,1610612744,Golden State Warriors,3,8,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,32,126,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,362,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,5,159,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,384,2738,Andre Iguodala,1610612744,Golden State Warriors,3,6,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-160,72,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,388,2738,Andre Iguodala,1610612744,Golden State Warriors,3,5,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,203,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,401,201580,JaVale McGee,1610612744,Golden State Warriors,3,4,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,408,201580,JaVale McGee,1610612744,Golden State Warriors,3,3,58,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,38,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,428,201580,JaVale McGee,1610612744,Golden State Warriors,3,2,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,450,2738,Andre Iguodala,1610612744,Golden State Warriors,3,0,46,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,455,2733,Shaun Livingston,1610612744,Golden State Warriors,3,0,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,80,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,526,2733,Shaun Livingston,1610612744,Golden State Warriors,4,7,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,542,2561,David West,1610612744,Golden State Warriors,4,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,562,1626172,Kevon Looney,1610612744,Golden State Warriors,4,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,126,211,1,1,20180327,GSW,IND
Shot Chart Detail,0021701114,604,1626188,Quinn Cook,1610612744,Golden State Warriors,4,0,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20180327,GSW,IND
Shot Chart Detail,0021701128,28,201580,JaVale McGee,1610612744,Golden State Warriors,1,9,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,20,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,32,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,139,246,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,38,1626188,Quinn Cook,1610612744,Golden State Warriors,1,8,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-171,220,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,42,1626188,Quinn Cook,1610612744,Golden State Warriors,1,7,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,257,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,46,1627775,Patrick McCaw,1610612744,Golden State Warriors,1,7,16,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,41,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,55,201580,JaVale McGee,1610612744,Golden State Warriors,1,6,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,22,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,72,201580,JaVale McGee,1610612744,Golden State Warriors,1,5,9,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,27,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,86,201142,Kevin Durant,1610612744,Golden State Warriors,1,4,22,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-133,111,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,92,1626188,Quinn Cook,1610612744,Golden State Warriors,1,3,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-101,173,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,102,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,98,134,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,133,201142,Kevin Durant,1610612744,Golden State Warriors,1,0,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,152,203110,Draymond Green,1610612744,Golden State Warriors,2,11,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-12,294,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,169,2733,Shaun Livingston,1610612744,Golden State Warriors,2,10,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-105,138,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,188,2561,David West,1610612744,Golden State Warriors,2,8,48,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,199,2561,David West,1610612744,Golden State Warriors,2,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,178,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,229,2733,Shaun Livingston,1610612744,Golden State Warriors,2,5,43,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,233,2561,David West,1610612744,Golden State Warriors,2,5,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,34,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,257,1626172,Kevon Looney,1610612744,Golden State Warriors,2,3,52,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,51,131,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,260,1626188,Quinn Cook,1610612744,Golden State Warriors,2,3,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,222,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,272,1626172,Kevon Looney,1610612744,Golden State Warriors,2,2,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,16,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,324,201580,JaVale McGee,1610612744,Golden State Warriors,3,9,54,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,62,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,330,203110,Draymond Green,1610612744,Golden State Warriors,3,9,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,5,105,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,338,201580,JaVale McGee,1610612744,Golden State Warriors,3,8,44,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,350,1626188,Quinn Cook,1610612744,Golden State Warriors,3,7,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,8,73,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,369,201580,JaVale McGee,1610612744,Golden State Warriors,3,6,10,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,386,203110,Draymond Green,1610612744,Golden State Warriors,3,5,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,0,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,394,1627775,Patrick McCaw,1610612744,Golden State Warriors,3,4,40,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,14,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,396,1626172,Kevon Looney,1610612744,Golden State Warriors,3,4,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,29,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,433,1627775,Patrick McCaw,1610612744,Golden State Warriors,3,1,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,106,142,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,476,2733,Shaun Livingston,1610612744,Golden State Warriors,4,10,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,71,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,491,1626188,Quinn Cook,1610612744,Golden State Warriors,4,9,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,144,234,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,498,1626188,Quinn Cook,1610612744,Golden State Warriors,4,7,52,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,108,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,500,203110,Draymond Green,1610612744,Golden State Warriors,4,7,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,22,92,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,514,2733,Shaun Livingston,1610612744,Golden State Warriors,4,6,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,525,1626188,Quinn Cook,1610612744,Golden State Warriors,4,5,58,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,19,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,555,201156,Nick Young,1610612744,Golden State Warriors,4,4,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,227,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,564,1626188,Quinn Cook,1610612744,Golden State Warriors,4,3,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,577,1626188,Quinn Cook,1610612744,Golden State Warriors,4,2,17,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,585,201156,Nick Young,1610612744,Golden State Warriors,4,1,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,592,1626188,Quinn Cook,1610612744,Golden State Warriors,4,0,35,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,3,264,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701128,594,1626188,Quinn Cook,1610612744,Golden State Warriors,4,0,7,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,29,1,1,20180329,GSW,MIL
Shot Chart Detail,0021701142,7,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,84,97,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,11,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,16,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,12,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,30,201580,JaVale McGee,1610612744,Golden State Warriors,1,9,42,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,18,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,34,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,2,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,45,201580,JaVale McGee,1610612744,Golden State Warriors,1,8,0,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,25,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,48,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,182,74,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,59,201142,Kevin Durant,1610612744,Golden State Warriors,1,6,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,93,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,28,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,97,1626188,Quinn Cook,1610612744,Golden State Warriors,1,3,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,101,201142,Kevin Durant,1610612744,Golden State Warriors,1,2,45,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,47,115,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,116,201142,Kevin Durant,1610612744,Golden State Warriors,1,1,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-152,122,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,136,201142,Kevin Durant,1610612744,Golden State Warriors,1,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-145,216,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,157,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,11,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,15,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,173,203110,Draymond Green,1610612744,Golden State Warriors,2,10,37,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,43,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,182,2733,Shaun Livingston,1610612744,Golden State Warriors,2,9,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,186,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-16,132,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,208,2561,David West,1610612744,Golden State Warriors,2,6,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-101,181,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,230,1627775,Patrick McCaw,1610612744,Golden State Warriors,2,5,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,27,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,237,2561,David West,1610612744,Golden State Warriors,2,4,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,274,1626172,Kevon Looney,1610612744,Golden State Warriors,2,3,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,33,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,293,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,27,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,324,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-11,147,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,372,201142,Kevin Durant,1610612744,Golden State Warriors,3,10,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,0,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,375,201580,JaVale McGee,1610612744,Golden State Warriors,3,10,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,386,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-118,213,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,413,203110,Draymond Green,1610612744,Golden State Warriors,3,7,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,9,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,422,1626188,Quinn Cook,1610612744,Golden State Warriors,3,6,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,229,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,436,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,110,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,464,201156,Nick Young,1610612744,Golden State Warriors,3,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,172,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,495,201156,Nick Young,1610612744,Golden State Warriors,3,1,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,90,236,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,503,1627775,Patrick McCaw,1610612744,Golden State Warriors,3,0,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,0,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,514,1628395,Jordan Bell,1610612744,Golden State Warriors,3,0,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-52,159,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,518,1626188,Quinn Cook,1610612744,Golden State Warriors,3,0,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,537,2561,David West,1610612744,Golden State Warriors,4,10,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,6,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,554,2561,David West,1610612744,Golden State Warriors,4,9,15,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,558,203110,Draymond Green,1610612744,Golden State Warriors,4,8,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,127,-2,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,580,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,17,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,109,109,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,597,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-4,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,616,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,17,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,639,1627745,Damian Jones,1610612744,Golden State Warriors,4,3,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,84,46,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701142,642,1626188,Quinn Cook,1610612744,Golden State Warriors,4,3,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,15,1,1,20180331,SAC,GSW
Shot Chart Detail,0021701153,24,203110,Draymond Green,1610612744,Golden State Warriors,1,10,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,31,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,22,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,35,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,44,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-108,9,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,52,201142,Kevin Durant,1610612744,Golden State Warriors,1,7,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,13,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,71,1626172,Kevon Looney,1610612744,Golden State Warriors,1,5,31,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,6,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,93,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,58,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,26,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,115,2733,Shaun Livingston,1610612744,Golden State Warriors,1,1,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,105,96,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,118,201142,Kevin Durant,1610612744,Golden State Warriors,1,1,17,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-57,67,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,126,201580,JaVale McGee,1610612744,Golden State Warriors,1,0,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,149,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,202,70,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,182,2561,David West,1610612744,Golden State Warriors,2,8,15,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,63,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,186,201156,Nick Young,1610612744,Golden State Warriors,2,7,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,152,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,210,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,213,1626188,Quinn Cook,1610612744,Golden State Warriors,2,5,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,205,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,216,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,40,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,9,117,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,219,1628395,Jordan Bell,1610612744,Golden State Warriors,2,4,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-18,147,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,232,1628395,Jordan Bell,1610612744,Golden State Warriors,2,3,40,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,235,201142,Kevin Durant,1610612744,Golden State Warriors,2,2,55,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,54,122,1,1,20180401,GSW,PHX
Shot Chart Detail,0021701153,249,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,195,194,1,1,20180401,GSW,PHX
